Unnamed: 0,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Label
903,205.185.216.10-10.42.0.151-443-33937-6,10.42.0.151,33937,205.185.216.10,443.0,6.0,22/06/2017 05:03:15,9364528,9,10,329.0,5798.0,203.0,0.0,36.55555555555556,75.04850283501848,1448.0,0.0,579.8,697.0807063110491,654.2775033616216,2.028933011893392,520251.5555555556,2175117.641046956,9235708.0,3.0,128807.0,16100.875,15044.83747657078,38949.0,3.0,9344730.0,1038303.3333333334,3074832.547836182,9237617.0,13.0,0.0,0.0,0,0,296,328,0.9610735319495014,1.0678594799438903,0.0,1448.0,306.35,557.9592774236825,311318.5552631579,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,322.4736842105263,36.55555555555556,579.8,296.0,0,0.0,0.0,0.0,0.0,0.0,9.0,329.0,10.0,5798.0,65535.0,31.0,2.0,32.0,128807.0,0.0,128807.0,128807.0,9235708.0,0.0,9235708.0,9235708.0,Android_Scareware
1790,10.42.0.211-52.84.6.222-40993-443-6,52.84.6.222,443,10.42.0.211,40993.0,6.0,28/06/2017 02:44:04,2259,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.3474988933156,2259.0,0.0,2259.0,2259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,442.6737494466578,442.6737494466578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,1.0,0.0,0.0,0.0,32.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,118.0,1386.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Scareware
3533,203.90.242.126-10.42.0.211-80-49669-6,203.90.242.126,80,10.42.0.211,49669.0,6.0,28/08/2017 05:11:18,2126,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940.7337723424,2126.0,0.0,2126.0,2126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,470.3668861712,470.3668861712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,1.0,0.0,0.0,0.0,32.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,227.0,1369.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Scareware
831,10.42.0.151-10.42.0.1-30062-53-17,10.42.0.151,30062,10.42.0.1,53.0,17.0,30/06/2017 11:12:51,290092,1,1,34.0,74.0,34.0,34.0,34.0,0.0,74.0,74.0,74.0,0.0,372.2956855066668,6.894364546419756,290092.0,0.0,290092.0,290092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,20,3.447182273209878,3.447182273209878,34.0,74.0,47.333333333333336,23.09401076758504,533.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,71.0,34.0,74.0,32.0,0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,1.0,74.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Scareware
1804,216.58.217.163-10.42.0.211-80-52604-6,10.42.0.211,52604,216.58.217.163,80.0,6.0,26/06/2017 11:58:31,2225675,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3479056915317826,1112837.5,1397631.2012474893,2101112.0,124563.0,2225675.0,1112837.5,1397631.2012474893,2101112.0,124563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,96,0,1.3479056915317826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,96.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,340.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Scareware
3285,10.42.0.211-10.42.0.1-37816-53-17,10.42.0.211,37816,10.42.0.1,53.0,17.0,26/06/2017 05:31:27,67525,1,1,36.0,116.0,36.0,36.0,36.0,0.0,116.0,116.0,116.0,0.0,2251.0181414291,29.618659755646057,67525.0,0.0,67525.0,67525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,14.809329877823028,14.809329877823028,36.0,116.0,62.66666666666667,46.18802153517007,2133.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,94.0,36.0,116.0,32.0,0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,1.0,116.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Scareware
1189,157.240.18.10-10.42.0.211-443-43615-6,10.42.0.211,43615,157.240.18.10,443.0,6.0,27/06/2017 01:26:12,2847579,10,8,862.0,203.0,537.0,0.0,86.2,166.5024524344,137.0,0.0,25.375,47.5031953812,374.0019153112,6.321159132,167504.647058824,592085.367857113,2463079.0,52.0,2847579.0,316397.666666667,833693.453760134,2537726.0,279.0,2809833.0,401404.714285714,926866.892739498,2498329.0,52.0,0.0,0.0,0,0,328,264,3.5117550733,2.8094040587,0.0,537.0,56.0526315789,125.844469125,15836.8304093567,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,59.1666666667,86.2,25.375,328.0,0,0.0,0.0,0.0,0.0,0.0,10.0,862.0,8.0,203.0,65535.0,122.0,5.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Scareware
792,219.142.78.162-10.42.0.211-80-60027-6,10.42.0.211,60027,219.142.78.162,80.0,6.0,28/06/2017 04:07:20,521696,4,4,1470.0,197.0,1460.0,0.0,367.5,728.3485887036966,197.0,0.0,49.25,98.5,3195.347482058517,15.334600993682145,74528.0,122786.73061722371,254414.0,32.0,264491.0,88163.66666666666,152531.6117804219,264292.0,84.0,267728.0,89242.66666666666,152161.86515133592,264937.0,32.0,0.0,0.0,0,0,100,104,7.667300496841071,7.667300496841071,0.0,1460.0,185.22222222222223,482.40848297313806,232717.94444444444,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,208.375,367.5,49.25,100.0,0,0.0,0.0,0.0,0.0,0.0,4.0,1470.0,4.0,197.0,65535.0,137.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Scareware
3262,10.42.0.211-10.42.0.1-1555-53-17,10.42.0.211,1555,10.42.0.1,53.0,17.0,28/08/2017 05:11:07,256979,1,1,37.0,109.0,37.0,37.0,37.0,0.0,109.0,109.0,109.0,0.0,568.1398090895,7.7827371108,256979.0,0.0,256979.0,256979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,32,3.8913685554,3.8913685554,37.0,109.0,61.0,41.5692193817,1728.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,91.5,37.0,109.0,20.0,0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,1.0,109.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Scareware
1316,151.101.0.166-10.42.0.211-443-33557-6,10.42.0.211,33557,151.101.0.166,443.0,6.0,26/06/2017 12:33:21,114808,8,6,806.0,4643.0,465.0,0.0,100.75,167.81005418542208,1448.0,0.0,773.8333333333333,596.5877694578281,47461.84934847746,121.94272176154972,8831.384615384615,10038.533072935024,26966.0,21.0,114808.0,16401.14285714286,11739.12948829074,28363.0,86.0,96814.0,19362.8,19819.21380125861,46795.0,21.0,0.0,0.0,0,0,264,200,69.68155529231413,52.2611664692356,0.0,1448.0,363.2666666666667,512.0950618595657,262241.35238095245,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,389.2142857142857,100.75,773.8333333333334,264.0,0,0.0,0.0,0.0,0.0,0.0,8.0,806.0,6.0,4643.0,65535.0,61.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Scareware
2545,10.42.0.211-10.42.0.1-51555-53-17,10.42.0.211,51555,10.42.0.1,53.0,17.0,26/06/2017 11:33:35,63375,1,1,37.0,225.0,37.0,37.0,37.0,0.0,225.0,225.0,225.0,0.0,4134.122287968442,31.55818540433925,63375.0,0.0,63375.0,63375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,15.779092702169626,15.779092702169626,37.0,225.0,99.66666666666666,108.54185060764964,11781.333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,149.5,37.0,225.0,32.0,0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,1.0,225.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Scareware
706,10.42.0.151-115.239.210.141-45282-443-6,10.42.0.151,45282,115.239.210.141,443.0,6.0,26/06/2017 02:50:00,2099670,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9525306358,2099670.0,0.0,2099670.0,2099670.0,2099670.0,2099670.0,0.0,2099670.0,2099670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0,0.9525306358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,40.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1851.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Scareware
843,10.42.0.151-64.71.142.120-58663-80-6,10.42.0.151,58663,64.71.142.120,80.0,6.0,22/06/2017 01:30:15,1196319,16,15,911.0,17563.0,911.0,0.0,56.9375,227.75,1460.0,0.0,1170.8666666666668,589.1564025508562,15442.369468344146,25.912820911479297,39877.3,175729.3430160084,963042.0,6.0,1196319.0,79754.60000000002,246417.4014686115,963042.0,9.0,1115934.0,79709.57142857142,276356.0433909946,1037240.0,6.0,0.0,0.0,0,0,340,312,13.374359180118349,12.53846173136095,0.0,1460.0,577.3125,709.1124592324617,502840.4798387096,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,595.9354838709677,56.9375,1170.8666666666666,340.0,0,0.0,0.0,0.0,0.0,0.0,16.0,911.0,15.0,17563.0,65535.0,33.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Scareware
746,10.42.0.151-68.67.178.138-59475-443-6,68.67.178.138,443,10.42.0.151,59475.0,6.0,23/06/2017 02:17:55,32595998,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1227144510194165,10865332.666666666,18797144.799580183,32570401.0,185.0,0.0,0.0,0.0,0.0,0.0,32570586.0,16285293.0,23030620.59831059,32570401.0,185.0,0.0,0.0,0,0,32,108,0.0306786127548541,0.0920358382645624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,3.0,0.0,0.0,0.0,32.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,57.0,1550.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Scareware
1825,10.42.0.211-106.11.92.1-43647-443-6,10.42.0.211,43647,106.11.92.1,443.0,6.0,28/06/2017 12:31:22,15592991,5,6,568.0,183.0,517.0,0.0,113.6,226.5861866928344,152.0,0.0,30.5,60.80049341905048,48.16266487936792,0.705445158020036,1559299.1,3963576.697336032,12724867.0,49.0,2529323.0,632330.75,830885.9993703007,1866739.0,58731.0,15294623.0,3058924.6,5477269.753090704,12724867.0,49.0,0.0,0.0,0,0,120,140,0.3206568900091073,0.3847882680109287,0.0,517.0,62.58333333333333,149.83473218749037,22450.446969696968,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,68.27272727272727,113.6,30.5,120.0,0,0.0,0.0,0.0,0.0,0.0,5.0,568.0,6.0,183.0,65535.0,15544.0,2.0,20.0,2868066.0,0.0,2868066.0,2868066.0,12724867.0,0.0,12724867.0,12724867.0,Android_Scareware
1154,172.217.12.170-10.42.0.211-443-59962-6,10.42.0.211,59962,172.217.12.170,443.0,6.0,26/06/2017 04:31:09,37202608,2,0,62.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,1.6665498289797318,0.0537596719025719,37202608.0,0.0,37202608.0,37202608.0,37202608.0,37202608.0,0.0,37202608.0,37202608.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,64,0,0.0537596719025719,0.0,31.0,31.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0.0,0.0,46.5,31.0,0.0,64.0,0,0.0,0.0,0.0,0.0,0.0,2.0,62.0,0.0,0.0,1439.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Scareware
1461,10.42.0.211-104.244.43.35-52365-443-6,10.42.0.211,52365,104.244.43.35,443.0,6.0,26/06/2017 11:50:59,10380572,14,24,800.0,27713.0,466.0,0.0,57.142857142857146,133.18053515831411,1448.0,0.0,1154.7083333333333,526.2763763227096,2746.7657851609715,3.6606845942593527,280556.0,1660883.5022021497,10109845.0,2.0,270678.0,20821.384615384617,22668.53584647841,74445.0,18.0,10356920.0,450300.8695652174,2107450.988968498,10117076.0,2.0,0.0,0.0,0,0,456,776,1.348673271569235,2.3120113226901173,0.0,1448.0,731.1025641025641,684.4328729867024,468448.3576248314,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,750.3421052631579,57.142857142857146,1154.7083333333333,456.0,0,0.0,0.0,0.0,0.0,0.0,14.0,800.0,24.0,27713.0,65535.0,61.0,3.0,32.0,270678.0,0.0,270678.0,270678.0,10109845.0,0.0,10109845.0,10109845.0,Android_Scareware
2662,202.77.129.161-10.42.0.151-443-59113-6,10.42.0.151,59113,202.77.129.161,443.0,6.0,23/06/2017 01:27:57,1430951,13,28,3100.0,36091.0,1460.0,0.0,238.46153846153845,448.0334093540747,1460.0,0.0,1288.964285714285,441.01729890845326,27388.07967568421,28.652273907352523,35773.774999999994,81577.11077680837,241642.0,2.0,1190310.0,99192.5,137223.54860028415,379493.0,2.0,1191356.0,44124.29629629631,97112.01127913098,303537.0,7.0,0.0,0.0,0,0,280,572,9.084867336477627,19.56740657087489,0.0,1460.0,933.1190476190476,668.9922965169859,447550.6927990708,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,2.0,955.8780487804878,238.46153846153845,1288.9642857142858,280.0,0,0.0,0.0,0.0,0.0,0.0,13.0,3100.0,28.0,36091.0,65535.0,177.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Scareware
762,173.194.68.188-10.42.0.211-5228-35397-6,173.194.68.188,5228,10.42.0.211,35397.0,6.0,27/06/2017 05:21:53,89864,3,1,77.0,0.0,52.0,0.0,25.666666666666668,26.00640946638604,0.0,0.0,0.0,0.0,856.850351642482,44.51170657883024,29954.666666666668,21353.35468570064,48769.0,6746.0,55515.0,27757.5,29714.748265802285,48769.0,6746.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,96,32,33.38377993412267,11.12792664470756,0.0,52.0,25.8,26.0038458694094,676.2,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,32.25,25.666666666666668,0.0,96.0,0,0.0,0.0,0.0,0.0,0.0,3.0,77.0,1.0,0.0,1549.0,1549.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Scareware
532,172.217.12.170-10.42.0.211-443-54869-6,10.42.0.211,54869,172.217.12.170,443.0,6.0,28/06/2017 02:44:48,143479,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.93932213076478,143479.0,0.0,143479.0,143479.0,143479.0,143479.0,0.0,143479.0,143479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,64,0,13.93932213076478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,64.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,383.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Scareware
994,172.217.9.234-10.42.0.211-443-39325-6,10.42.0.211,39325,172.217.9.234,443.0,6.0,28/06/2017 01:11:53,18281645,2,0,62.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,3.391379714462238,0.1093993456278141,18281645.0,0.0,18281645.0,18281645.0,18281645.0,18281645.0,0.0,18281645.0,18281645.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,64,0,0.1093993456278141,0.0,31.0,31.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0.0,0.0,46.5,31.0,0.0,64.0,0,0.0,0.0,0.0,0.0,0.0,2.0,62.0,0.0,0.0,1439.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Scareware
1979,10.42.0.211-10.42.0.1-41384-53-17,10.42.0.211,41384,10.42.0.1,53.0,17.0,27/06/2017 05:29:06,47871,1,1,33.0,161.0,33.0,33.0,33.0,0.0,161.0,161.0,161.0,0.0,4052.557916066095,41.77894758831025,47871.0,0.0,47871.0,47871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,20.889473794155126,20.889473794155126,33.0,161.0,75.66666666666666,73.9008344562721,5461.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,113.5,33.0,161.0,32.0,0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,1.0,161.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Scareware
2601,10.42.0.151-36.110.213.49-57219-443-6,10.42.0.151,57219,36.110.213.49,443.0,6.0,23/06/2017 01:26:51,2939966,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6802799760269336,2939966.0,0.0,2939966.0,2939966.0,2939966.0,2939966.0,0.0,2939966.0,2939966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0,0.6802799760269336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,40.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1506.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Scareware
2748,180.76.175.73-10.42.0.151-80-56962-6,10.42.0.151,56962,180.76.175.73,80.0,6.0,23/06/2017 04:29:03,551796,3,4,551.0,657.0,551.0,0.0,183.66666666666663,318.1199983234838,657.0,0.0,164.25,328.5,2189.214854765167,12.6858476683412,91966.0,141372.42031457197,274823.0,40.0,276644.0,138322.0,194691.95270477925,275990.0,654.0,277669.0,92556.33333333334,160027.39796776467,277340.0,40.0,0.0,0.0,0,0,104,136,5.4367918578605146,7.249055810480685,0.0,657.0,151.0,281.0292308131461,78977.42857142855,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,172.57142857142858,183.66666666666663,164.25,104.0,0,0.0,0.0,0.0,0.0,0.0,3.0,551.0,4.0,657.0,65535.0,400.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Scareware
1762,136.142.1.3-0.117.2.1-0-0-0,136.142.1.3,0,0.117.2.1,0.0,0.0,22/06/2017 03:56:09,11366636,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1759535538922861,11366636.0,0.0,11366636.0,11366636.0,11366636.0,11366636.0,0.0,11366636.0,11366636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.1759535538922861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,11366636.0,0.0,11366636.0,11366636.0,Android_Scareware
3011,10.42.0.151-54.192.38.212-42403-443-6,10.42.0.151,42403,54.192.38.212,443.0,6.0,23/06/2017 09:11:31,5005078,91,95,4687.0,121920.0,1448.0,0.0,51.50549450549449,196.26911081054976,1448.0,0.0,1283.3684210526312,416.9691057648925,25295.709677251783,37.16225801076427,27054.47567567569,205109.6246981501,2375363.0,-1.0,5005078.0,55611.977777777785,292613.82767033955,2375363.0,6.0,4968312.0,52854.38297872338,294721.1626057046,2420400.0,5.0,0.0,0.0,0,0,2464,3048,18.181534833223377,18.980723177540888,0.0,1448.0,677.0427807486633,698.6985353650442,488179.6433212579,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,680.6827956989247,51.5054945054945,1283.3684210526317,2464.0,0,0.0,0.0,0.0,0.0,0.0,91.0,4687.0,95.0,121920.0,65535.0,152.0,9.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Scareware
2073,10.42.0.211-52.84.29.170-39641-443-6,10.42.0.211,39641,52.84.29.170,443.0,6.0,26/06/2017 05:31:31,19918792,6,4,568.0,156.0,517.0,0.0,94.66666666666666,207.9035032573205,156.0,0.0,39.0,78.0,36.34758573712704,0.5020384770321413,2213199.111111111,6579985.628746871,19759740.0,268.0,19918792.0,3983758.4,8856318.820650445,19826388.0,268.0,129034.0,43011.33333333333,40492.725326079664,81412.0,709.0,0.0,0.0,0,0,200,136,0.3012230862192848,0.2008153908128565,0.0,517.0,65.81818181818183,157.02663352553807,24657.36363636364,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,72.4,94.66666666666669,39.0,200.0,0,0.0,0.0,0.0,0.0,0.0,6.0,568.0,4.0,156.0,65535.0,118.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Scareware
1995,239.255.255.250-10.42.0.1-1900-35088-17,10.42.0.1,35088,239.255.255.250,1900.0,17.0,26/06/2017 04:05:34,3004076,4,0,688.0,0.0,172.0,172.0,172.0,0.0,0.0,0.0,0.0,0.0,229.0221685470008,1.3315242357383767,1001358.6666666666,209.87218332435896,1001548.0,1001133.0,3004076.0,1001358.6666666666,209.87218332435896,1001548.0,1001133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,104,0,1.3315242357383767,0.0,172.0,172.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,215.0,172.0,0.0,104.0,0,0.0,0.0,0.0,0.0,0.0,4.0,688.0,0.0,0.0,-1.0,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Scareware
2881,10.42.0.211-10.42.0.1-35728-53-17,10.42.0.211,35728,10.42.0.1,53.0,17.0,26/06/2017 12:28:45,31545,1,1,32.0,69.0,32.0,32.0,32.0,0.0,69.0,69.0,69.0,0.0,3201.7752417181805,63.40148993501348,31545.0,0.0,31545.0,31545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,31.70074496750674,31.70074496750674,32.0,69.0,44.333333333333336,21.361959960016154,456.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,66.5,32.0,69.0,32.0,0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,1.0,69.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Scareware
132,220.181.7.190-10.42.0.151-443-57369-6,10.42.0.151,57369,220.181.7.190,443.0,6.0,30/06/2017 12:10:56,6009802,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3327896659490612,6009802.0,0.0,6009802.0,6009802.0,6009802.0,6009802.0,0.0,6009802.0,6009802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0,0.3327896659490612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,40.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1369.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Scareware
697,182.22.31.124-10.42.0.211-443-55138-6,10.42.0.211,55138,182.22.31.124,443.0,6.0,27/06/2017 05:21:05,2754813,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.089003137418039,1377406.5,1893587.41229036,2716375.0,38438.0,2754813.0,1377406.5,1893587.41229036,2716375.0,38438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,96,0,1.089003137418039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,96.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2772.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android_Scareware
