 Flow Duration, Total Fwd Packets, Total Backward Packets,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, ACK Flag Count,Init_Win_bytes_forward, Init_Win_bytes_backward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Label
5173874,3,0,0,0.579836308,2586937,3610907.246,5140234,33640,0,0,0,0,0,0,0,0,1,2274,-1,0,0,0,0,0,0,0,0,Benign
66356704,13,11,115.0147542,0.361681617,2885074.087,12650977.85,60728726,5,0,1448,305.28,536.0455142,287344.7933,0,0,0,0,65535,128,630609,0,630609,630609,60728726,0,60728726,60728726,Benign
50689,1,1,2091.183491,39.45629229,50689,0,50689,50689,34,72,46.66666667,21.93931023,481.3333333,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,Benign
6362032,1,2,0,0.471547455,3181016,4364087.691,6266892,95140,0,0,0,0,0,0,0,0,1,169,8157,0,0,0,0,0,0,0,0,Benign
87056,1,1,1998.713472,22.97371807,87056,0,87056,87056,35,139,69.66666667,60.044428,3605.333333,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,Benign
6519983,2,0,0,0.306749266,6519983,0,6519983,6519983,0,0,0,0,0,0,0,0,1,4322,-1,0,0,0,0,0,0,0,0,Benign
2740783,3,0,0,1.094577717,1370391.5,1883065.663,2701920,38863,0,0,0,0,0,0,0,0,1,1641,-1,0,0,0,0,0,0,0,0,Benign
59665987,3,1,0,0.06703987,19888662.33,34415833.37,59628639,2019,0,0,0,0,0,0,0,0,0,65535,65535,0,0,0,0,0,0,0,0,Benign
23119290,2,0,0,0.086507847,23119290,0,23119290,23119290,0,0,0,0,0,0,0,0,1,1369,-1,0,0,0,0,0,0,0,0,Benign
916781,8,4,4903.024823,13.0892765,83343.72727,104183.8397,234796,51,0,1460,345.7692308,537.9363584,289375.5256,0,0,0,0,65535,131,0,0,0,0,0,0,0,0,Benign
8899977,47,45,6689.904929,10.33710537,97801.94505,592013.9829,4654661,5,0,1448,640.2150538,697.674816,486750.1489,0,0,0,0,65535,1054,0,0,0,0,0,0,0,0,Benign
4479978,2,0,0,0.446430764,4479978,0,4479978,4479978,0,0,0,0,0,0,0,0,1,1369,-1,0,0,0,0,0,0,0,0,Benign
4114712,3,0,0,0.729091125,2057356,2660272.89,3938453,176259,0,0,0,0,0,0,0,0,1,302,-1,0,0,0,0,0,0,0,0,Benign
8082216,3,0,0,0.371185328,4041108,5671390.951,8051387,30829,0,0,0,0,0,0,0,0,1,3315,-1,0,0,0,0,0,0,0,0,Benign
465497,11,9,17753.06823,42.96483114,24499.84211,35867.19272,140999,23,0,1418,393.5238095,549.150309,301566.0619,0,0,0,0,65535,365,0,0,0,0,0,0,0,0,Benign
460575,265,860,2685026.326,2442.598925,409.7642349,2271.846107,55878,0,0,1448,1098.273535,616.0782993,379552.4709,0,0,0,0,65535,123,0,0,0,0,0,0,0,0,Benign
27117850,3,1,0,0.147504319,9039283.333,15577425.29,27026519,19334,0,0,0,0,0,0,0,0,0,65535,14600,0,0,0,0,0,0,0,0,Benign
68460712,18,25,224.8442873,0.62809747,1630016.952,10000125.51,64853914,3,0,1398,349.8409091,544.4433873,296418.602,0,0,0,0,65535,135,3606743,0,3606743,3606743,64853914,0,64853914,64853914,Benign
86724,1,1,0,23.0616669,86724,0,86724,86724,0,0,0,0,0,0,0,0,1,340,1369,0,0,0,0,0,0,0,0,Benign
828754,8,6,4688.96681,16.89282948,63750.30769,111835.0011,259303,9,0,1460,259.0666667,505.3278238,255356.2095,0,0,0,0,65535,169,0,0,0,0,0,0,0,0,Benign
698860,2,0,65.8214807,2.861803509,698860,0,698860,698860,23,23,23,0,0,0,1,0,1,1591,-1,0,0,0,0,0,0,0,0,Benign
1881,1,1,65390.7496,1063.264221,1881,0,1881,1881,31,92,51.33333333,35.21836642,1240.333333,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,Benign
83469,1,1,1269.93255,23.96099151,83469,0,83469,83469,0,106,70.66666667,61.19912853,3745.333333,0,0,0,1,115,0,0,0,0,0,0,0,0,0,Benign
5469851,2,0,0,0.365640673,5469851,0,5469851,5469851,0,0,0,0,0,0,0,0,1,6117,-1,0,0,0,0,0,0,0,0,Benign
2728433,2,0,0,0.733021482,2728433,0,2728433,2728433,0,0,0,0,0,0,0,0,1,2966,-1,0,0,0,0,0,0,0,0,Benign
804590,1,1,151.6300227,2.485738078,804590,0,804590,804590,32,90,51.33333333,33.48631561,1121.333333,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,Benign
97178,1,1,1008.458705,20.58078989,97178,0,97178,97178,29,69,42.33333333,23.09401077,533.3333333,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,Benign
87373166,4,0,0,0.045780646,29124388.67,27355081.77,54777686,337422,0,0,0,0,0,0,0,0,0,-1,-1,337422,0,337422,337422,43517872,15923781.67,54777686,32258058,Benign
76803293,6,6,43.43563758,0.156243301,6982117.545,22560209.15,74998891,940,0,1349,256.6153846,494.5123083,244542.4231,0,0,0,0,65535,157,0,0,0,0,0,0,0,0,Benign
180497,45,44,332786.6945,493.0829875,2051.102273,5319.597278,26078,4,0,1448,667.4111111,720.4819064,519094.1774,0,0,0,0,65535,285,0,0,0,0,0,0,0,0,Benign
253920,1,1,421.3925646,7.876496534,253920,0,253920,253920,27,80,44.66666667,30.59956427,936.3333333,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,Benign
322848,10,10,7374.98761,61.94865695,16992,23756.58604,82138,42,0,915,113.3809524,234.8604854,55159.44762,0,0,0,0,65535,362,0,0,0,0,0,0,0,0,Benign
187,2,0,0,10695.18717,187,0,187,187,0,0,0,0,0,0,0,0,1,349,-1,0,0,0,0,0,0,0,0,Benign
43001,2,0,0,46.51054627,43001,0,43001,43001,0,0,0,0,0,0,0,0,1,1641,-1,0,0,0,0,0,0,0,0,Benign
41,1,1,1341463.415,48780.4878,41,0,41,41,0,55,36.66666667,31.75426481,1008.333333,0,1,0,1,370,370,0,0,0,0,0,0,0,0,Benign
51388,1,1,3035.728186,38.91959212,51388,0,51388,51388,37,119,64.33333333,47.34272207,2241.333333,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,Benign
154886,1,1,1827.150291,12.91272291,154886,0,154886,154886,33,250,105.3333333,125.2850084,15696.33333,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,Benign
4417021,2,0,0,0.452793863,4417021,0,4417021,4417021,0,0,0,0,0,0,0,0,1,2184,-1,0,0,0,0,0,0,0,0,Benign
31301,1,1,2491.933165,63.89572218,31301,0,31301,31301,31,47,36.33333333,9.237604307,85.33333333,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,Benign
267295,19,16,28608.84042,130.9414692,7861.617647,14050.50153,62428,8,0,1418,212.4166667,433.4225503,187855.1071,0,0,0,0,65535,361,0,0,0,0,0,0,0,0,Benign
56,1,2,1375000,53571.42857,28,19.79898987,42,14,0,46,30.75,21.68524844,470.25,0,1,0,1,51,51,0,0,0,0,0,0,0,0,Benign
1610767,13,9,4682.241441,13.65808959,76703.19048,309977.3315,1428530,13,0,1448,327.9130435,479.2775731,229706.9921,0,0,0,0,65535,1007,0,0,0,0,0,0,0,0,Benign
2324976,3,0,0,1.2903359,1162488,1588382.448,2285644,39332,0,0,0,0,0,0,0,0,1,2591,-1,0,0,0,0,0,0,0,0,Benign
159215,16,12,54643.09267,175.862827,5896.851852,9266.341925,39886,6,0,1448,300,514.239105,264441.8571,0,0,0,0,65535,61,0,0,0,0,0,0,0,0,Benign
49038764,6,6,16.72146549,0.244704373,4458069.455,14590679.09,48450567,17551,0,358,90.61538462,153.4511532,23547.25641,0,1,0,1,514,1961,294762,0,294762,294762,48450567,0,48450567,48450567,Benign
1383507,2,0,0,1.445601649,1383507,0,1383507,1383507,0,0,0,0,0,0,0,0,1,1460,-1,0,0,0,0,0,0,0,0,Benign
571637,2,0,0,3.49872384,571637,0,571637,571637,0,0,0,0,0,0,0,0,1,1386,-1,0,0,0,0,0,0,0,0,Benign
1886,1,1,0,1060.445387,1886,0,1886,1886,0,0,0,0,0,0,0,0,1,349,1386,0,0,0,0,0,0,0,0,Benign
47897,1,1,3570.16097,41.75626866,47897,0,47897,47897,33,138,68,60.62177826,3675,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,Benign
3482817,2,0,0,0.5742478,3482817,0,3482817,3482817,0,0,0,0,0,0,0,0,1,1597,-1,0,0,0,0,0,0,0,0,Benign
5360537,2,0,0,0.373096949,5360537,0,5360537,5360537,0,0,0,0,0,0,0,0,1,2905,-1,0,0,0,0,0,0,0,0,Benign
227710,1,1,0,8.783101313,227710,0,227710,227710,0,0,0,0,0,0,0,0,1,362,362,0,0,0,0,0,0,0,0,Benign
51798,1,1,2027.105294,38.6115294,51798,0,51798,51798,30,75,45,25.98076211,675,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,Benign
78350,1,1,0,25.52648373,78350,0,78350,78350,0,0,0,0,0,0,0,0,1,65535,65535,0,0,0,0,0,0,0,0,Benign
4429342,3,0,0,0.677301504,2214671,3082639.084,4394426,34916,0,0,0,0,0,0,0,0,1,1506,-1,0,0,0,0,0,0,0,0,Benign
23360921,99,99,5306.040802,8.475693231,118583.3553,1418761.468,19898639,4,0,1340,622.8844221,666.0901308,443676.0623,0,0,0,0,65535,4790,0,0,0,0,0,0,0,0,Benign
41722,2,0,0,47.93634054,41722,0,41722,41722,0,0,0,0,0,0,0,0,1,1552,-1,0,0,0,0,0,0,0,0,Benign
959844,4,1,55.21730615,5.209179825,239961,143004.6553,344870,37816,0,53,8.833333333,21.63715939,468.1666667,0,0,0,1,2464,374,0,0,0,0,0,0,0,0,Benign
285051,11,8,3427.456841,66.65473898,15836.16667,18602.5259,57349,10,0,517,48.85,115.6356688,13371.60789,0,0,0,0,65535,340,0,0,0,0,0,0,0,0,Benign
31515,1,1,0,63.46184357,31515,0,31515,31515,0,0,0,0,0,0,0,0,1,2410,1073,0,0,0,0,0,0,0,0,Benign
32614,1,2,950.51205,91.9850371,16307,23047.43843,32604,10,0,31,7.75,15.5,240.25,0,0,0,1,1686,61,0,0,0,0,0,0,0,0,Benign
277675,1,1,450.1665616,7.202664986,277675,0,277675,277675,33,92,52.66666667,34.06366588,1160.333333,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,Benign
284009,1,1,496.4631403,7.042030358,284009,0,284009,284009,32,109,57.66666667,44.45597073,1976.333333,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,Benign
30055350,9,15,526.8612743,0.798526718,1306754.348,6253746.819,29994656,8,0,1460,633.4,687.9318038,473250.1667,0,0,0,0,65535,123,0,0,0,0,0,0,0,0,Benign
92290,2,0,0,21.67082024,92290,0,92290,92290,0,0,0,0,0,0,0,0,1,340,-1,0,0,0,0,0,0,0,0,Benign
287233,3,3,9880.480307,20.88896471,57446.6,71087.03478,144758,50,30,1350,598.2857143,703.1720307,494450.9048,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,Benign
519830,3,3,3083.700441,11.54223496,103966,137891.7356,256155,1371,0,1406,229,524.1752252,274759.6667,0,0,0,0,65535,137,0,0,0,0,0,0,0,0,Benign
4527621,2,0,0,0.441733087,4527621,0,4527621,4527621,0,0,0,0,0,0,0,0,1,1369,-1,0,0,0,0,0,0,0,0,Benign
37587562,2,0,0,0.053209091,37587562,0,37587562,37587562,0,0,0,0,0,0,0,0,1,1460,-1,0,0,0,0,0,0,0,0,Benign
50941,1,1,0,39.26110599,50941,0,50941,50941,0,0,0,0,0,0,0,0,1,112,1369,0,0,0,0,0,0,0,0,Benign
44,2,0,1250000,45454.54545,44,0,44,44,0,55,36.66666667,31.75426481,1008.333333,0,1,0,1,349,-1,0,0,0,0,0,0,0,0,Benign
55189,2,0,0,36.23910562,55189,0,55189,55189,0,0,0,0,0,0,0,0,1,185,-1,0,0,0,0,0,0,0,0,Benign
31618662,6,11,282.6179046,0.53765716,1976166.375,7464935.559,29954906,13,0,1448,496.4444444,610.3917953,372578.1438,0,0,0,0,65535,130,0,0,0,0,0,0,0,0,Benign
1140,2,0,0,1754.385965,1140,0,1140,1140,0,0,0,0,0,0,0,0,1,1502,-1,0,0,0,0,0,0,0,0,Benign
10414683,4,2,0,0.57610971,2082936.6,3961969.558,9130463,2228,0,0,0,0,0,0,0,0,0,65535,14600,0,0,0,0,0,0,0,0,Benign
817043,2,1,0,3.671777373,408521.5,575035.4979,815133,1910,0,0,0,0,0,0,0,0,1,502,1369,0,0,0,0,0,0,0,0,Benign
5848544,2,0,0,0.341965453,5848544,0,5848544,5848544,0,0,0,0,0,0,0,0,1,1860,-1,0,0,0,0,0,0,0,0,Benign
95379,1,1,1205.716143,20.9689764,95379,0,95379,95379,32,83,49,29.44486373,867,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,Benign
91103300,10,11,77.37370655,0.230507567,4555165,20326044.1,90910938,37,0,1448,320.4090909,512.6571916,262817.3961,0,0,0,0,65535,65,192315,0,192315,192315,90910938,0,90910938,90910938,Benign
7107592,8,7,392.1159234,2.110419394,507685.1429,1825947.801,6851411,116,0,551,174.1875,241.4553703,58300.69583,0,0,0,0,65535,126,133432,0,133432,133432,6851411,0,6851411,6851411,Benign
13905,1,1,0,143.8331535,13905,0,13905,13905,0,0,0,0,0,0,0,0,1,502,1369,0,0,0,0,0,0,0,0,Benign
26922652,2,0,0,0.074286887,26922652,0,26922652,26922652,0,0,0,0,0,0,0,0,1,1369,-1,0,0,0,0,0,0,0,0,Benign
270151,1,1,518.2286943,7.403267062,270151,0,270151,270151,34,106,58,41.56921938,1728,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,Benign
